no,UserInfo_1,UserInfo_2,UserInfo_3,UserInfo_4,UserInfo_5,UserInfo_6,UserInfo_7,UserInfo_8,UserInfo_9,UserInfo_10,UserInfo_11,UserInfo_12,UserInfo_13,UserInfo_14,UserInfo_15,UserInfo_16,UserInfo_17,UserInfo_18,UserInfo_19,UserInfo_20,UserInfo_21,UserInfo_22,UserInfo_23,UserInfo_24,UserInfo_25,UserInfo_26,UserInfo_27,UserInfo_28,UserInfo_29,UserInfo_30,UserInfo_31,UserInfo_32,UserInfo_33,UserInfo_34,UserInfo_35,UserInfo_36,UserInfo_37,UserInfo_38,UserInfo_39,UserInfo_40,UserInfo_41,UserInfo_42,UserInfo_43,UserInfo_44,UserInfo_45,UserInfo_46,UserInfo_47,UserInfo_48,UserInfo_49,UserInfo_50,UserInfo_51,UserInfo_52,UserInfo_53,UserInfo_54,UserInfo_55,UserInfo_56,UserInfo_57,UserInfo_58,UserInfo_59,UserInfo_60,UserInfo_61,UserInfo_62,UserInfo_63,UserInfo_64,UserInfo_65,UserInfo_66,UserInfo_67,UserInfo_68,UserInfo_69,UserInfo_70,UserInfo_71,UserInfo_72,UserInfo_73,flag,UserInfo_74,UserInfo_75,UserInfo_76,UserInfo_77,UserInfo_78,UserInfo_79,UserInfo_80,UserInfo_81,UserInfo_82,UserInfo_83,UserInfo_84,UserInfo_85,UserInfo_86,UserInfo_87,UserInfo_88,UserInfo_89,UserInfo_90,UserInfo_91,UserInfo_92,UserInfo_93,UserInfo_94,UserInfo_95,UserInfo_96,UserInfo_97,UserInfo_98,UserInfo_99,UserInfo_100,UserInfo_101,UserInfo_102,UserInfo_103,UserInfo_104,UserInfo_105,UserInfo_106,UserInfo_107,UserInfo_108,UserInfo_109,UserInfo_110,UserInfo_111,UserInfo_112,UserInfo_113,UserInfo_114,UserInfo_115,UserInfo_116,UserInfo_117,UserInfo_118,UserInfo_119,UserInfo_120,UserInfo_121,UserInfo_122,UserInfo_123,UserInfo_124,UserInfo_125,UserInfo_126,UserInfo_127,UserInfo_128,UserInfo_129,UserInfo_130,UserInfo_131,UserInfo_132,UserInfo_133,UserInfo_134,UserInfo_135,UserInfo_136,UserInfo_137,UserInfo_138,UserInfo_139,UserInfo_140,UserInfo_141,UserInfo_142,UserInfo_143,UserInfo_144,UserInfo_145,UserInfo_146,UserInfo_147,UserInfo_148,UserInfo_149,UserInfo_150,UserInfo_151,UserInfo_152,UserInfo_153,UserInfo_154,UserInfo_155,UserInfo_156,UserInfo_157,UserInfo_158,UserInfo_159,UserInfo_160,UserInfo_161,UserInfo_162,UserInfo_163,UserInfo_164,UserInfo_165,UserInfo_166,UserInfo_167,UserInfo_168,UserInfo_169,UserInfo_170,UserInfo_171,UserInfo_172,UserInfo_173,UserInfo_174,UserInfo_175,UserInfo_176,UserInfo_177,UserInfo_178,UserInfo_179,UserInfo_180,UserInfo_181,UserInfo_182,UserInfo_183,UserInfo_184,UserInfo_185,UserInfo_186,UserInfo_187,UserInfo_188,UserInfo_189,UserInfo_190,UserInfo_191,UserInfo_192,UserInfo_193,UserInfo_194,UserInfo_195,UserInfo_196,UserInfo_197,UserInfo_198,UserInfo_199,UserInfo_200,UserInfo_201,UserInfo_202,UserInfo_203,UserInfo_204,UserInfo_205,UserInfo_206,UserInfo_207,UserInfo_208,UserInfo_209,UserInfo_210,UserInfo_211,UserInfo_212,UserInfo_213,UserInfo_214,UserInfo_215,UserInfo_216,UserInfo_217,UserInfo_218,UserInfo_219,UserInfo_220,UserInfo_221,UserInfo_222,UserInfo_223,UserInfo_224,UserInfo_225,UserInfo_226,UserInfo_227,UserInfo_228,UserInfo_229,UserInfo_230,UserInfo_231,UserInfo_232,UserInfo_233,UserInfo_234,UserInfo_235,UserInfo_236,UserInfo_237,UserInfo_238,UserInfo_239,UserInfo_240,UserInfo_241,UserInfo_242,UserInfo_243,UserInfo_244,UserInfo_245,UserInfo_246,UserInfo_247,UserInfo_248,UserInfo_249,UserInfo_250,UserInfo_251,UserInfo_252,UserInfo_253,UserInfo_254,UserInfo_255,UserInfo_256,UserInfo_257,UserInfo_258,UserInfo_259,UserInfo_260,UserInfo_261,UserInfo_262,UserInfo_263,UserInfo_264,UserInfo_265,UserInfo_266,UserInfo_267,UserInfo_268,UserInfo_269,UserInfo_270
11640,,,0,0,,0,0,,,0,,2,0,0,,,0,,603.95,0,,,,0,,0,1100,0,,0,0,,,,,,0,0,,,,0,0,0,,0,0,,,0,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,117.78,0,0,,0,,,1,,,,0,0,,,0,120.79,0,0,0,-2.08,,,0,0,115.77,0,0,,0,0,0,,,0,,,1,,0,,,,1,,0,0,,,,1,,,0,,0,,0,,,,0,1100,0,,,0,0,,0,1,,115.77,0,,32000,,2,0,0,0,0,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,0,,0,,,0,1100,,,0,,0,,0,0,,,0,0,1,0,0,,0,,,0,0,0,,,0,0,,0,,,,,,,0,,,0,,,1,0,,1,,,,,,,0,1,0,,0,0,
11646,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11654,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11663,,,,,,,,,,,,2,,,,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,8000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
11665,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
11698,,,0,0,,0,0,,,1,,2,0,0,0,,,,,0,,,,1,,0,1,0,,0,0,,,,,,1,0,,,,1,0,0,,12,0,,,1,0,,,,0,0,,,1.53,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,,0,0,1.53,,0,,0,0,0,1.53,,,0,0,0,0,0,4392.35,0,0,0,,,0,0,,1,,0,,,,,,0,0,,,,,,,0,,0,,1,,,,0,1,,,,0,,,0,,,0,0,,,,2,0,0,0,0,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,,,0,,,0,0,,,0,1.53,0,,1,0,,,0,0,1,0,0,,0,,,,1,0,,,0,0,,0,,,,,1,1,0,,,0,,,0,0,,1,,,,,,,0,1,0,,,0,
11711,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,,,1,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,13000,,,,,,,,,,,5,,,,,,,,,,,,,,,,,
11731,,,0,0,,0,0,,,0,,2,0,0,0,,,,,0,,,,0,,1,0.5,0,,0,0,,,,,,0,0,,2,,0,1,0,,0,0,,,1,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,0,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,,,,0.5,0.5,,,,0,,,0,,,0,0,,,,2,0,0,0,0,0,,,,,0.5,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,1,,,0,0,,0,,,,,0,0,,,0,0,,,,0,0,0,,,,,,,0,,,0,0,,,0,,0,,0,0,0,,0,0,1,0,0,,0,,,,0,0,,,0,0,,0,,,,,,,0,,,0,,0,0,0,,1,,,,,,,0,1,0,,,0,
11737,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11743,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,11000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
11766,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
11778,,,0,0,,0,0,,,0,,2,1,0,,,0,,,3328,,,,0,,0,3328,0,,0,0,,,,,,0,0,,4,,0,0,0,,0,0,,,1,3,0,,0,1,0,,,0,,0,,3328,,0,0,,,0,,,0,0,0,0,,,,,0,3328,,8,0,0,,,0,,0,0,0,832,,,0,3328,0,0,0,,0,0,1,0,,0,,,1,,3,,,,,,0,0,,,,,,,0,,0,,0,24,,,0,0,0,,,0,0,,0,,,0,0,,69842,,0,0,1,0,0,0,0,,0,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,3328,0,,,0,3328,,0,,,,,0,0,,,0,0,68890,,,1,3328,0,,,,,,,3,,,1,0,,,0,,0,,1,0,0,,3,0,1,0,0,,0,,,,0,0,,,0,0,,0,8000,2,,,,,0,,,0,,0,0,0,,1,,,,,,,0,3,0,,0,0,
11793,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11795,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,6000,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
11805,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11810,,25199.01,0,0,3042,0,0,,,0,20,2,0,0,,0,25199.01,,1613.15,25199.01,,1,3,0,,0,25199.01,0,,0,0,0,,,,,1,1,0,2,,0,0,0,,0,0,,,0,2,0,0,0,1,0,,,0,0,0,0,2799.89,,0,0,,0,0,,,,546.83,0,0,,,0,,1,2799.89,,138,0,0,,9800,0,322.63,0,0,0,499.37,4,0,0,25199.01,1541.53,0,0,,9800,0,1,0,,0,,,2,,2,1,0.340491853,1,1,,0,0,,,,,,,0,,0,0,0,134,,0,0,0,0,3058,9800,0,0,,0,1,1,1541.53,0,,188800,,2,0,1,0,0,0,0,0,0,,0,,0,0,0,0,0,0,1,0,,0,,,,0,0,0,0,0,25199.01,0,,1,0,25199.01,,0,,,,0,0,0,,3,0,0,500000,,,0,2799.89,0,,0,,20,0,,2,,3058,1,0,,0,0,,0,0,1,0,2,,2,0,2,0,0,0,0,,0,0,1,0,,,2689.64,0,,0,3000,1,,,,,0,0,5269.22,0,0,5,1,0,0,2,,,0,,2,,0,3,0,,0,9800,
11814,,,0,0,,0,0,,,0,,2,0,0,,,,,,0,,,,0,,0,1.4,0,,0,0,,,,,,0,0,,1,,0,0,0,,0,0,,,1,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,2,,0,,,1,,,3,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,,,2,,0,,,,,,0,0,,,,,,,0,,0,,0,10,,,0,2.2,,,,0,,,0,,,0,0,,,,2,0,0,0,0,0,,,,,1.4,,,0,0,,0,0,,,,0,,,,1,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,1892,,,1,0,0,,,,,,,0,,,0,0,,,0,,0,,1,0,0,,0,0,3,0,0,,0,,,,0,0,,,0,0,,0,20000,,,,,,0,,,0,,0,2,0,,3,,,,,,,0,3,0,,,0,
11821,,,0,0,,0,0,,,0,,1,1,0,,7056,0,,,0,,,,0,2697.58,2,14997.99,16873.14,,0,0,,,,,,43,1,,2,,0,1,0,,0,0,,121907.56,1,0,0,,0,0,0,,,0,,0,,0,,0,0,853.35,,0,,,,0,0,0,23630,0,,,1,,,94,0,0,,,0,,0,0,1,0,,,0,4610,0,0,0,,0,0,0,0,32761.1,0,,,3,,0,,2.82305,,,,0,0,,,5116,1,,,0,,0,,0,,,,2697.58,10387.99,0,,,0,0,,0,,,0,0,,29050,,0,0,0,0,5304.68,0,0,,0,,2697.58,,,0,0,,2697.58,0,,,,0,,,,0,0,0,0,0,,2,,,0,4610,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,,,0,0,,1,10387.99,,,1,,32913.08,,1,0,0,,0,0,4,0,0,,0,50000,,,4,0,,,0,4,,0,10000,,,,,,0,,,0,,4,1,0,,4,,,,,,,0,3,0,,0,0,
11825,,,0,0,,0,0,,,1,,2,0,0,,0,,,,0,,,,0,,0,0,0,,0,0,,,,,,0,0,,6,,0,0,0,,0,0,,,1,0,,,,0,0,,,0,,0,,0,,1,0,,,1,,,,0,0,2,,,,,0,,,37,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,,,1,,0,,0.534375,,,,0,0,,,,,,,0,,0,,1,1,,,0,0,,,,0,,,0,,,0,0,,,,2,0,0,0,0,0,,,,,0,,,0,0,,0,0,,,,0,,,,1,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,168,,,1,0,0,,,,,,,0,,,0,0,,,0,,0,,0,0,0,,0,0,1,0,0,,0,,,,0,0,,,0,0,,1,6000,,,,,,0,,,0,,0,0,0,,1,,,,,2,,0,2,0,,,0,
11830,,,0,0,,0,0,,,2,,2,1,0,,,0,,3.6,0,,,,0,,0,0,0,,0,0,,,,,,0,0,,3,,0,0,0,,0,0,,,2,0,,,0,0,0,,,0,,0,,0,,0,0,,,1,,,,1.45,0,0,,,,,1,,,,0,0,,,0,0.72,0,0,0,1.45,,,0,0,4.26,0,0,,0,0,0,,,0,,,1,,0,,,,1,,0,0,,,,,,,0,,0,,0,13,,,0,0,0,,,0,0,,0,1,,4.26,0,,,,2,0,0,0,0,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,14984,,,1,0,0,,,,,0,,0,,,0,0,,,0,,0,,1,0,0,,0,0,2,0,0,,0,,,0,0,0,,,15,0,,1,,,,,,,0,,,0,,0,2,0,,2,,,,,,,0,1,0,,0,0,
11838,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
11847,,,0,0,,0,0,,0,0,,2,0,0,0,,0,,,0,38.58,,,0,,0,0,0,,0,0,,,,,,39,0,,1,,0,0,0,,0,0,,76780.87,3,0,,,0,0,0,,,0,,0,,0,,0,0,537.47,,0,,,,0,0,2,,,,,1,,,26,0.33,0,,,0,,0,0,1,0,,,0,0,0,0,0,7486.29,0,0,0,,18257.5,0,0,,3,,0,,,,,,0,0,,,,,,,0,,0,,0,,,,0,0,1,,,0,10,,0,,,0,0,,,,2,0,0,0,9217.72,0,,,,,0,,,0,0,,0,0,,,,0,,,,1,0,0,0,0,,0,,,0,0,,0.33,,,,,0,0,,,0,0,,,,1,0,0,,,,,,,0,0,,0,0,,,0,,15916.63,,1,0,0,,0,0,3,0,0,,0,80000,,,4,0,,,0,2,,0,20000,,,,,,0,,,0,,0,1,0,,3,,,,,,,0,4,0,,38.58,0,
11855,,0,0,0,1478,0,0,,,0,99,1,0,0,0,50,24000,,,30000,,1,1,0,,0,30000,-5184.75,,0,0,0,0,,,,40,1,,5,,0,0,0,,0,0,,2639.67,0,4,0,,,1,0,,,0,0,0,0,0,,0,0,18.48,0,0,,,,0,0,0,,,0,3,0,0,,119,0,0,,,0,,0,0,1,6000,4,0,0,30000,0,0,0,27469.78,0,0,1,0,5211.4,0,0,2,2,,4,0,1.181331719,0,,,0,0,,,,,,,0,,0,1,0,21,,24000,0,0,0,1495,,0,0,,0,,,0,0,,200000,,2,0,1,0,219.97,0,0,0,0,,0,,0,0,0,0,0,0,1,0,,0,,,,0,0,0,0,0,30000,0,,1,0,30000,,0,,,,0,0,0,,1,0,0,30006,,,1,0,0,1,,,99,,0,4,0,1495,1,0,,0,0,,5190.28,,1,0,3,,4,0,2,0,0,0,0,26000,,,8,0,,,0,0,,0,5200,2,,,,,0,,,0,0,4,0,0,0,2,,,,,2,,0,5,0,,0,0,
11863,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,80000,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
11865,,,0,0,,0,0,,,0,,2,1,0,128000,928,,,,12000,,,,0,,0,17049.43,0,,0,0,,,,,,14,1,,,,0,0,0,,0,0,,,0,4,,,0,1,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,48,0,0,,,0,,0,0,1,0,,,0,12378,0,0,0,11899.2,0,0,0,,,0,2,,2,,4,,0.988666667,,,,0,0,,,6000,1,,,12378,,0,,0,34,,,0,4671.43,,,,0,,,0,,,0,0,,75900,,0,0,1,0,277.75,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,3060.43,,0,,,,,0,0,,,0,0,250000,,,1,0,0,,,,,,,4,,,0,4671.43,,,0,,0,,1,0,3,,4,0,2,0,0,,0,,,,6,0,,,0,2,,0,3000,,,,,,0,,,0,,5,0,0,,2,,,,,,,0,5,0,,,0,
11867,,,0,0,,0,0,,,0,,2,0,0,0,,,,,0,,,,0,,3,23.28,0,,0,0,,,,,,0,0,,1,,0,1,0,,0,0,,,3,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,30,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,0,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,4,,,23.28,23.28,,,,0,,,0,,,0,0,,,,2,0,0,0,0,0,,,,,23.28,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,3,,,0,0,,0,,,,,0,0,,,0,0,9167,,,1,0,0,,,,,,,0,,,0,0,,,0,,0,,0,0,0,,0,0,3,0,0,,0,,,,0,0,,,0,0,,0,19500,,,,,,0,,,0,,0,0,0,,3,,,,,,,0,1,0,,,0,
11875,,,0,0,,0,0,,,0,,2,0,0,0,,,,,0,,,,0,,1,2.88,5.18,,0,0,,,,,,22,0,,,,0,1,0,,0,0,,,2,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,1,,,32,0,0,,,0,,0,0,0,-132.67,,,0,0,5.18,0,0,28384,0,0,0,,,0,0,,2,,0,,,,,,0,0,,,,,,,0,,0,,0,13,,,2.88,2.88,,,,0,,,0,,,0,0,,,,1,9,0,0,0,0,,,,,2.88,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,1,,,0,0,,0,,,,,0,0,,,0,69.24,25854,,,0,0,0,,,,,,,0,,,0,0,,,0,,0,,1,0,0,,0,0,2,0,0,,0,,,,9,0,,,0,0,,0,49200,,,,,,0,,,0,,0,1,0,,2,,,,,,,0,2,0,,,0,
11877,,,0,0,,0,0,,,1,,2,0,0,0,,,,,0,,,,0,,0,0,0,,0,0,,,,,,12,0,,1,,0,0,0,,0,0,,,2,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,1,,,,0,0,,,0,,0,0,1,0,,,0,0,0,0,0,37554,0,0,0,,,0,0,,2,,0,,,,,,0,0,,,,,,,0,,0,,0,12,,,0,0,,,,0,,,0,,,0,0,,,,1,0,0,0,1294.65,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,376,,,1,0,0,,,,,,,0,,,0,0,,,0,,0,,1,0,0,,0,0,2,0,0,,0,,,,12,0,,,0,12,,0,,,,,,,0,,,0,,0,1,0,,2,,,,,,,0,2,0,,,0,
11880,,,0,0,,0,0,,,0,,1,0,0,0,271,,,,0,,,,0,,0,2,0,,0,0,,,,,,6,0,,,,0,0,0,,0,0,,,1,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,42,0,0,,,0,,0,0,1,0,,,0,0,0,0,0,9461,0,0,0,,,0,0,,1,,0,,0.651222222,,,,0,0,,,,,,,0,,0,,0,14,,,0,2,,,,0,,,0,,,0,0,,,,2,0,0,0,838.77,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,4778.18,,0,,,,,0,0,,,0,0,19706,,,1,0,0,1,,,,,0,0,,,0,0,,,0,,0,,1,0,1,,0,0,1,0,0,,0,,,,1,0,,,0,1,,0,6000,,,,,,0,,,0,,0,0,0,,1,,,,,,,0,1,0,,,0,
11886,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63900,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11903,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11907,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
