no,UserInfo_1,UserInfo_2,UserInfo_3,UserInfo_4,UserInfo_5,UserInfo_6,UserInfo_7,UserInfo_8,UserInfo_9,UserInfo_10,UserInfo_11,UserInfo_12,UserInfo_13,UserInfo_14,UserInfo_15,UserInfo_16,UserInfo_17,UserInfo_18,UserInfo_19,UserInfo_20,UserInfo_21,UserInfo_22,UserInfo_23,UserInfo_24,UserInfo_25,UserInfo_26,UserInfo_27,UserInfo_28,UserInfo_29,UserInfo_30,UserInfo_31,UserInfo_32,UserInfo_33,UserInfo_34,UserInfo_35,UserInfo_36,UserInfo_37,UserInfo_38,UserInfo_39,UserInfo_40,UserInfo_41,UserInfo_42,UserInfo_43,UserInfo_44,UserInfo_45,UserInfo_46,UserInfo_47,UserInfo_48,UserInfo_49,UserInfo_50,UserInfo_51,UserInfo_52,UserInfo_53,UserInfo_54,UserInfo_55,UserInfo_56,UserInfo_57,UserInfo_58,UserInfo_59,UserInfo_60,UserInfo_61,UserInfo_62,UserInfo_63,UserInfo_64,UserInfo_65,UserInfo_66,UserInfo_67,UserInfo_68,UserInfo_69,UserInfo_70,UserInfo_71,UserInfo_72,UserInfo_73,flag,UserInfo_74,UserInfo_75,UserInfo_76,UserInfo_77,UserInfo_78,UserInfo_79,UserInfo_80,UserInfo_81,UserInfo_82,UserInfo_83,UserInfo_84,UserInfo_85,UserInfo_86,UserInfo_87,UserInfo_88,UserInfo_89,UserInfo_90,UserInfo_91,UserInfo_92,UserInfo_93,UserInfo_94,UserInfo_95,UserInfo_96,UserInfo_97,UserInfo_98,UserInfo_99,UserInfo_100,UserInfo_101,UserInfo_102,UserInfo_103,UserInfo_104,UserInfo_105,UserInfo_106,UserInfo_107,UserInfo_108,UserInfo_109,UserInfo_110,UserInfo_111,UserInfo_112,UserInfo_113,UserInfo_114,UserInfo_115,UserInfo_116,UserInfo_117,UserInfo_118,UserInfo_119,UserInfo_120,UserInfo_121,UserInfo_122,UserInfo_123,UserInfo_124,UserInfo_125,UserInfo_126,UserInfo_127,UserInfo_128,UserInfo_129,UserInfo_130,UserInfo_131,UserInfo_132,UserInfo_133,UserInfo_134,UserInfo_135,UserInfo_136,UserInfo_137,UserInfo_138,UserInfo_139,UserInfo_140,UserInfo_141,UserInfo_142,UserInfo_143,UserInfo_144,UserInfo_145,UserInfo_146,UserInfo_147,UserInfo_148,UserInfo_149,UserInfo_150,UserInfo_151,UserInfo_152,UserInfo_153,UserInfo_154,UserInfo_155,UserInfo_156,UserInfo_157,UserInfo_158,UserInfo_159,UserInfo_160,UserInfo_161,UserInfo_162,UserInfo_163,UserInfo_164,UserInfo_165,UserInfo_166,UserInfo_167,UserInfo_168,UserInfo_169,UserInfo_170,UserInfo_171,UserInfo_172,UserInfo_173,UserInfo_174,UserInfo_175,UserInfo_176,UserInfo_177,UserInfo_178,UserInfo_179,UserInfo_180,UserInfo_181,UserInfo_182,UserInfo_183,UserInfo_184,UserInfo_185,UserInfo_186,UserInfo_187,UserInfo_188,UserInfo_189,UserInfo_190,UserInfo_191,UserInfo_192,UserInfo_193,UserInfo_194,UserInfo_195,UserInfo_196,UserInfo_197,UserInfo_198,UserInfo_199,UserInfo_200,UserInfo_201,UserInfo_202,UserInfo_203,UserInfo_204,UserInfo_205,UserInfo_206,UserInfo_207,UserInfo_208,UserInfo_209,UserInfo_210,UserInfo_211,UserInfo_212,UserInfo_213,UserInfo_214,UserInfo_215,UserInfo_216,UserInfo_217,UserInfo_218,UserInfo_219,UserInfo_220,UserInfo_221,UserInfo_222,UserInfo_223,UserInfo_224,UserInfo_225,UserInfo_226,UserInfo_227,UserInfo_228,UserInfo_229,UserInfo_230,UserInfo_231,UserInfo_232,UserInfo_233,UserInfo_234,UserInfo_235,UserInfo_236,UserInfo_237,UserInfo_238,UserInfo_239,UserInfo_240,UserInfo_241,UserInfo_242,UserInfo_243,UserInfo_244,UserInfo_245,UserInfo_246,UserInfo_247,UserInfo_248,UserInfo_249,UserInfo_250,UserInfo_251,UserInfo_252,UserInfo_253,UserInfo_254,UserInfo_255,UserInfo_256,UserInfo_257,UserInfo_258,UserInfo_259,UserInfo_260,UserInfo_261,UserInfo_262,UserInfo_263,UserInfo_264,UserInfo_265,UserInfo_266,UserInfo_267,UserInfo_268,UserInfo_269,UserInfo_270
16659,,,0,0,,0,0,,,1,,2,0,0,0,,,,,1329,,,,0,,0,1329,0,,0,0,,,,,,0,0,,,,0,0,0,,0,0,,,1,3,,,0,1,0,,,0,,0,,1329,,0,0,,,0,,,,0,0,0,,,,,0,,,,0,0,,,0,,0,0,0,0,,,0,1329,0,0,0,38387.37,0,0,1,,,0,0,,1,,3,,,,,,0,0,,,,,,,1329,,0,,0,,,,0,0,,,,0,,,0,,,0,0,,,,2,0,1,0,0,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,,,,1,1329,0,,,,,,,3,,,1,0,,,0,,0,,0,0,,,3,0,1,0,0,,0,,,,0,0,,,0,0,,0,,0,,,,,0,,,0,,,0,0,,1,,,,,,,0,3,0,,,0,
16661,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,11000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
16670,,,0,0,,0,0,,,0,,2,1,0,0,,,,,0,,,,0,,1,0.5,0,,0,0,,,,,,0,0,,2,,0,1,0,,0,0,,,1,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,12,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,5894.91,0,0,0,,,0,0,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,9,,,0.5,0.5,,,,0,,,0,,,0,0,,178800,,2,0,0,0,0,0,,,,,0.5,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,1,,,0,0,,0,,,,,0,0,,,0,0,3872,,,1,0,1,,,,,,,0,,,0,0,,,0,,0,,0,0,0,,0,0,1,0,0,,0,,,,0,0,,,0,0,,0,1,,,,,,0,,,0,,0,0,0,,1,,,,,,,0,1,0,,,0,
16672,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1825,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,35500,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
16678,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16706,,,0,0,,0,0,,,0,,2,1,0,96800,,0,,,0,,,,0,5117,2,5117,0,,0,0,,,,,,0,0,,4,,0,1,0,,0,0,,,2,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,96800,0,,,0,,,7,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,9200,0,0,0,,,0,1,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,5,,,5117,5117,0,,,0,0,,0,,,0,0,,94800,,2,0,0,0,0,0,,,,,5117,,,0,0,,5117,0,,,,0,,,,0,0,0,0,0,,2,,,0,0,,0,,,,,0,0,,,0,0,12000,,,1,0,1,,,,,,,0,,,0,5117,,,0,,0,,0,0,0,,0,0,2,0,0,,0,,,,0,0,,,0,0,,0,10000,,,,,,0,,,0,,0,0,0,,2,,,,,,,0,1,0,,0,0,
16707,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16710,,,0,0,,0,0,,,0,,2,0,0,0,,,,,0,,,,0,,1,33364.08,0,,0,0,,,,,,0,1,,,,0,1,0,,0,0,,,0,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,69,0,0,,,1,,0,0,0,0,,,0,33361.2,0,0,0,4893.08,0,0,0,,,0,0,4,1,,0,,,,,,0,0,,,,,,,0,,0,,0,86,,,2.88,2.88,,,,0,,,0,,,0,0,,,,2,0,0,0,0,0,,,,,2.88,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,1,,,0,33361.2,,0,,,,,0,0,1420454,,0,0,10501651,,,0,0,0,,,,,,,0,,,1,0,,,3,,0,,0,0,0,,0,0,1,0,0,,0,,,,0,0,,,0,0,,0,87000,,,,,,0,,,0,,0,0,0,,1,,,,,1,,0,1,0,,,0,
16730,,,0,0,,0,0,,,0,,2,0,0,0,,,,,0,,,,0,,0,0,0,,0,0,,,,,,0,0,,1,,0,0,0,,0,0,,,0,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,,,,1,,,,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,29543.76,0,0,0,,,0,0,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,,,,0,0,,,,0,,,0,,,0,0,,,,2,0,0,0,0,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,,,,0,0,0,,,,,,,0,,,0,0,,,0,,0,,0,0,,,0,0,1,0,0,,0,,,,0,0,,,0,0,,0,,,,,,,0,,,0,,,1,0,,1,,,,,,,0,1,0,,,0,
16733,,,0,0,,0,0,,,3,,1,0,0,0,,,,,0,,,,0,,0,0,0,,0,0,,,,,,0,0,,,,0,0,0,,0,0,1,,3,0,,,0,0,0,,0,0,,0,,0,,0,0,,,1,,,,0,1,0,,0,,,1,,,1,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,8281,0,0,0,,,0,0,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,9,,,0,0,,,,0,,0,0,,,0,0,,120842,,2,0,0,0,0,0,,,,,0,,,0,0,,0,0,,,84590,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,507038,,0,0,443017,,,1,0,0,,,,,,,0,,,0,0,,,0,,0,,1,0,0,,0,0,3,0,0,,0,,,,0,0,,,0,0,,2,1000,,,,,,0,,,0,,0,1,0,,3,,,,,,,0,1,0,,,0,
16738,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
16741,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16744,,,0,0,,0,0,,,2,,1,1,0,0,11687,,,,0,,,,1,,0,192,831.21,,0,0,,,,,65.4,163,0,,,,1,0,632.03,,12,0,,,5,0,,,0,0,0,,,0.74,,0,,0,,0,0,,,1,,,,0,0,2,,0,,,1,,,85,0.48,0,0.74,,0,,0,0,1,-3299.06,,,0,0,831.21,0,0,10558,0,0,0,,,0,0,,4,,0,,0.824516556,,,,0,0,,,,,,,0,,0,,0,11,,,0,170,,,,0,,,0,,,0,0,,,,0,28,0,30,17012.83,0,,,,,72,,,0,0,,0,0,,,,0,,,,1,0,0,0,0,,0,,,0,19799.55,,0,,,,,0,0,,,0,4434.32,4000,,,1,0,0,1,,,,,0,0,,,0,0,,,0,0.74,0,,1,0,0,,0,0,6,0,0,,0,,,,69,0,,,39599.1,40,,1,18000,,,,1,1,0,,,30,,0,3,0,,6,,,,,1,,0,5,0,,,0,
16745,,,0,0,,0,0,,,1,,2,0,0,0,,,,,0,,,,0,,2,3.49,0,,0,0,,,,,,0,0,,,,0,1,0,,0,0,,,2,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,0,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,,,,3.49,3.49,,,,0,,,0,,,0,0,,,,2,0,0,0,0,0,,,,,3.49,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,2,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,1,,,,,,,0,,,0,0,,,0,,0,,0,0,,,0,0,2,0,0,,0,,,,0,0,,,0,0,,0,,,,,,,0,,,0,,,0,0,,2,,,,,,,0,1,0,,,0,
16752,,,0,0,,0,0,,,0,,2,0,0,0,,,,,0,,,,0,,0,0,0,,0,0,,,,,,0,0,,2,,0,0,0,,0,0,,,1,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,0,1,0,,,,,1,,,,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,0,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,,,,0,0,,,,0,,,0,,,0,0,,,,2,0,0,0,0,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,,,0,,,0,0,,,0,,0,,1,0,0,,0,0,1,0,0,,0,,,,0,0,,,0,0,,0,2000,,,,,,0,,,0,,0,1,0,,1,,,,,,,0,1,0,,,0,
16758,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16770,,,0,0,,0,0,,,0,,2,0,0,0,11663,0,,,0,,,,0,,0,20,0,,0,0,,,,,,26,0,,1,,0,0,0,,0,0,,69227.5,3,0,,,,0,0,,,0,,0,,0,,0,0,484.59,,0,,,,0,0,0,,0,,,1,,,40,0,0,,,0,,0,0,1,0,,,0,0,0,0,0,8052,0,0,0,,18726.25,0,0,,2,,0,,0.75692,,,,0,0,,,,,,,0,,0,,0,6,,,0,20,0,,,0,0,,0,,,0,0,,,,2,0,0,0,12487.85,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,,,,0,0,0,,,,,,,0,0,,0,0,,,0,,19180.23,,1,0,1,,0,0,3,0,0,,0,100000,,,18,0,,,0,18,,0,20000,,,,,,0,,,0,,0,2,0,,3,,,,,,,0,2,0,,0,0,
16781,,,103323,0,,0,115000,103323,,4,,112106,0,0,,1431,0,,24517.6,17697,,,,0,,0,25683,500000,,0,0,,,,,,35,0,,3,,0,0,0,,0,0,,77838.84,11,5,0,,0,2,0,0,,0,,0,,10887,,0,0,544.87,,1,,,1,5145.29,0,0,,0,,,2,10887,,38,0,0,,,20,4903.52,0,0,1,3954.62,,,0,17697,6381.61,1,0,,0,0,1,0,21933.48,0,,,4,,5,,3.111555556,,1,,0,0,,,,1,,,498247.25,,115000,,0,55,,,0,1086,0,,,0,0,,0,1,,6381.61,2,,93880,,2,3,2,0,4708.69,0,0,,0,,0,115000,,0,0,,0,0,,,11340000,0,,,,0,4,0,0,1,17697,0,,,1,17697,,0,,9840000,9840000,,0,0,238461,,0,498709.68,775746,,,1,10887,0,,,,,1,,3,0,,1,1086,,,79,,19007.16,,1,0,1,,3,1,28,6900,0,,0,15000,,0,6,0,,,47901.34,3,,4,3000,3,,,,,6900,,,0,,0,24,0,,28,,,,6900,2,,0,8,0,,0,0,
16784,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
16785,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
16803,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16808,,1416,0,0,98,0,0,,,3,20,2,0,0,,1260,1416,0,,1416,,1,3,0,,0,1416,0,,0,0,1,,,,,0,1,,1,,0,0,0,0,0,0,,,3,1,0,,0,1,0,,,0,0,0,0,1416,,0,0,,1,1,0,,,0,0,2,,0,0,,0,1416,,11,0,0,,,0,,0,0,1,0,4,0,0,1416,0,0,0,,0,0,1,0,,0,,2,3,0,1,1,0.8612,1,,,0,0,,,,,,1,0,,0,1,0,1,,0,0,0,0,114,,0,0,,0,,,0,0,,,,2,0,1,0,0,0,0,0,0,,0,,0,0,0,0,0,0,1,0,,0,,,,1,0,0,0,0,1416,0,0,1,0,1416,,0,,,,0,0,0,,3,0,0,168,,,0,1416,0,,,,20,,,1,,114,1,0,1,0,0,,0,,1,0,0,,1,0,3,0,0,0,0,,,,0,0,,,0,0,1416,1,6000,0,,,,,0,,,0,0,0,0,1,0,3,,,,,1,,0,4,0,,0,0,12000
16810,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,101492,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,14500,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
16812,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16813,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2399,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
16814,,,0,0,,0,0,,,0,,2,0,0,,,,,,0,,,,0,,0,0,0,,0,0,,,,,,0,0,,1,,0,0,0,,0,0,,,1,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,1,0,,,,,0,,,,0,0,,,0,,0,0,1,0,,,0,0,0,0,0,,0,0,0,,,0,,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,10,,,0,0,,,,0,,,0,,,0,0,,,,0,0,0,0,0,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,1862,,,0,0,0,,,,,,,0,,,0,0,,,0,,0,,0,0,3,,0,0,1,0,0,,0,,,,0,0,,,0,0,,0,,,,,,,0,,,0,,5,0,0,,1,,,,,,,0,1,0,,,0,
16821,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,435000,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,226000,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
16822,,,0,0,,0,0,,,3,,2,0,0,240800,1245,,,,0,,,,0,,2,11693.05,0,,0,0,,,,,,3,1,,2,,0,1,0,,0,0,,,3,0,,,0,0,0,,,0,,0,,3195,,0,0,,,0,,,,0,0,0,,0,,,0,,,7,0,0,,,0,,0,0,1,0,,,0,3195,0,0,0,38387.37,0,0,0,,,0,1,0,2,,0,,0.927083333,,,,0,0,,,,,,,3195,,0,,0,,,,8498.05,8498.05,,,,0,,,0,,,0,0,,222800,,1,0,0,0,5949,0,,,,,8498.05,,,0,0,,8498.05,0,,,,0,,,,0,0,0,0,0,,2,,,1,5176,,0,,,,,0,0,,,0,0,,,,0,3195,0,,,,,,,0,,,1,8498.05,,,1,,0,,1,0,0,,0,0,3,0,0,,0,,,,3,0,,,0,3,,0,6000,1,,,,,0,,,0,,0,0,0,,3,,,,,1,,0,3,0,,,0,
16841,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,49999,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,50361,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,25000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
16876,,,0,0,,0,0,,,0,,2,1,0,,,0,,,0,,,,0,5496.31,2,5496.31,0,,0,0,,,,,,0,0,,4,,0,1,0,,0,0,,,2,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,121420,0,,,0,,,34,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,,,,5496.31,5496.31,0,,,0,0,,0,,,0,0,,134900,,2,0,0,0,0,0,,,,,5496.31,,,0,0,,5496.31,0,,,,0,,,,0,0,0,0,0,,2,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,1,,,,,,,0,,,0,5496.31,,,0,,0,,0,0,0,,0,0,2,0,0,,0,,,,0,0,,,0,0,,0,5000,,,,,,0,,,0,,0,0,0,,2,,,,,,,0,1,0,,0,0,
16878,,,0,0,,0,0,,,0,,2,2,0,,666,0,,,0,,,,0,,0,0,0,,0,0,,,,,,21,0,,2,,0,0,0,,0,0,,20000,0,0,,,0,0,0,,,0,,0,,0,,0,0,140,,0,,,,0,0,0,,0,,,0,,,37,0,0,,,0,,0,0,1,0,,,0,0,0,0,0,,0,0,0,,8763.52,0,,,1,,0,,2.583403614,,,,0,0,,,,1,,,0,,0,,0,,,,0,0,0,,,0,0,,0,,,0,0,,103300,,2,0,0,0,1695.83,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,,,0,0,,0,0,,,0,,8760.25,,0,0,1,,0,0,1,0,0,,0,40000,,,3,0,,,0,1,,0,8000,,,,,,0,,,0,,0,0,0,,1,,,,,,,0,1,0,,0,0,
16884,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16887,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
